name,file,mature,platform,sequence,vol_min,vol_max,dist_min,dist_max,limit_count,limit_type,entity_limit_count,entity_limit_type,bus,volume_min_falloff_curve,volumefalloffcurve,reverb_send,dist_reverb_max,reverb_min_falloff_curve,reverb_falloff_curve,pitch_min,pitch_max,randomize_type,spatialized,type,probability,loop,masterslave,loadspec,subtitle,compression,secondaryaliasname,chainaliasname,startdelay,speakermap,lfe percentage,center percentage,envelop_min,envelop_max,envelop percentage,occlusion_level,occlusion_wet_dry,real_delay,distance_lpf,move_type,move_time,min_priority,max_priority,min_priority_threshold,max_priority_threshold,,isbig
plr_3_nvox_down_gen_1,voiceovers\zombie\dlc1\Player3\revive_down_gen_01.wav,,,,1,1,75,1700,2,reject,1,reject,voice,,curve2,0.8,2100,,curve2,1,1,,3d,streamed,,,master,,,,,,0,,,,50,500,0.9,0.5,,,,,,10,25,0.25,1,,
plr_3_nvox_down_gen_2,voiceovers\zombie\dlc1\Player3\revive_down_gen_02.wav,,,,1,1,75,1700,2,reject,1,reject,voice,,curve2,0.8,2100,,curve2,1,1,,3d,streamed,,,master,,,,,,0,,,,50,500,0.9,0.5,,,,,,10,25,0.25,1,,
plr_3_nvox_revived_0,voiceovers\zombie\dlc1\Player3\revive_revived_00.wav,,,,1,1,75,1700,2,reject,1,reject,voice,,curve2,0.8,2100,,curve2,1,1,,3d,streamed,,,master,,,,,,0,,,,50,500,0.9,0.5,,,,,,10,25,0.25,1,,
plr_3_nvox_revived_1,voiceovers\zombie\dlc1\Player3\revive_revived_01.wav,,,,1,1,75,1700,2,reject,1,reject,voice,,curve2,0.8,2100,,curve2,1,1,,3d,streamed,,,master,,,,,,0,,,,50,500,0.9,0.5,,,,,,10,25,0.25,1,,
plr_3_nvox_revived_2,voiceovers\zombie\dlc1\Player3\revive_revived_02.wav,,,,1,1,75,1700,2,reject,1,reject,voice,,curve2,0.8,2100,,curve2,1,1,,3d,streamed,,,master,,,,,,0,,,,50,500,0.9,0.5,,,,,,10,25,0.25,1,,
plr_3_nvox_melee_insta_0,voiceovers\zombie\dlc1\Player3\special_melee_insta_00.wav,,,,1,1,75,1700,2,reject,1,reject,voice,,curve2,0.8,2100,,curve2,1,1,,3d,streamed,,,master,,,,,,0,,,,50,500,0.9,0.5,,,,,,10,25,0.25,1,,
plr_3_nvox_melee_insta_1,voiceovers\zombie\dlc1\Player3\special_melee_insta_01.wav,yes,,1,1,1,75,1700,2,reject,1,reject,voice,,curve2,0.8,2100,,curve2,1,1,,3d,streamed,,,master,,,,,,0,,,,50,500,0.9,0.5,,,,,,10,25,0.25,1,,
plr_3_nvox_melee_insta_1,voiceovers\zombie\dlc1\Player3\special_melee_insta_01.wav,no,,2,0,0,75,1700,2,reject,1,reject,voice,,curve2,0.8,2100,,curve2,1,1,,3d,streamed,,,master,,,,,,0,,,,50,500,0.9,0.5,,,,,,10,25,0.25,1,,
plr_3_nvox_melee_insta_2,voiceovers\zombie\dlc1\Player3\special_melee_insta_02.wav,,,,1,1,75,1700,2,reject,1,reject,voice,,curve2,0.8,2100,,curve2,1,1,,3d,streamed,,,master,,,,,,0,,,,50,500,0.9,0.5,,,,,,10,25,0.25,1,,
plr_3_nvox_melee_insta_3,voiceovers\zombie\dlc1\Player3\special_melee_insta_03.wav,,,,1,1,75,1700,2,reject,1,reject,voice,,curve2,0.8,2100,,curve2,1,1,,3d,streamed,,,master,,,,,,0,,,,50,500,0.9,0.5,,,,,,10,25,0.25,1,,
plr_3_nvox_melee_insta_4,voiceovers\zombie\dlc1\Player3\special_melee_insta_04.wav,,,,1,1,75,1700,2,reject,1,reject,voice,,curve2,0.8,2100,,curve2,1,1,,3d,streamed,,,master,,,,,,0,,,,50,500,0.9,0.5,,,,,,10,25,0.25,1,,
plr_3_nvox_melee_insta_5,voiceovers\zombie\dlc1\Player3\special_melee_insta_05.wav,,,,1,1,75,1700,2,reject,1,reject,voice,,curve2,0.8,2100,,curve2,1,1,,3d,streamed,,,master,,,,,,0,,,,50,500,0.9,0.5,,,,,,10,25,0.25,1,,
plr_3_nvox_box_move_0,voiceovers\zombie\dlc1\Player3\special_box_move_00.wav,,,,1,1,75,1700,2,reject,1,reject,voice,,curve2,0.8,2100,,curve2,1,1,,3d,streamed,,,master,,,,,,12000,,,,50,500,0.9,0.5,,,,,,10,25,0.25,1,,
plr_3_nvox_box_move_1,voiceovers\zombie\dlc1\Player3\special_box_move_01.wav,,,,1,1,75,1700,2,reject,1,reject,voice,,curve2,0.8,2100,,curve2,1,1,,3d,streamed,,,master,,,,,,12000,,,,50,500,0.9,0.5,,,,,,10,25,0.25,1,,
plr_3_nvox_box_move_2,voiceovers\zombie\dlc1\Player3\special_box_move_02.wav,,,,1,1,75,1700,2,reject,1,reject,voice,,curve2,0.8,2100,,curve2,1,1,,3d,streamed,,,master,,,,,,12000,,,,50,500,0.9,0.5,,,,,,10,25,0.25,1,,
plr_3_nvox_box_move_3,voiceovers\zombie\dlc1\Player3\special_box_move_03.wav,,,,1,1,75,1700,2,reject,1,reject,voice,,curve2,0.8,2100,,curve2,1,1,,3d,streamed,,,master,,,,,,12000,,,,50,500,0.9,0.5,,,,,,10,25,0.25,1,,
plr_3_nvox_box_move_4,voiceovers\zombie\dlc1\Player3\special_box_move_04.wav,,,,1,1,75,1700,2,reject,1,reject,voice,,curve2,0.8,2100,,curve2,1,1,,3d,streamed,,,master,,,,,,12000,,,,50,500,0.9,0.5,,,,,,10,25,0.25,1,,
plr_3_nvox_start_0,voiceovers\zombie\dlc1\Player3\special_start_00.wav,,,,1,1,75,1700,2,reject,1,reject,voice,,curve2,0.8,2100,,curve2,1,1,,3d,streamed,,,master,,,,,,0,,,,50,500,0.9,0.5,,,,,,10,25,0.25,1,,
plr_3_nvox_start_1,voiceovers\zombie\dlc1\Player3\special_start_01.wav,,,,1,1,75,1700,2,reject,1,reject,voice,,curve2,0.8,2100,,curve2,1,1,,3d,streamed,,,master,,,,,,0,,,,50,500,0.9,0.5,,,,,,10,25,0.25,1,,
plr_3_nvox_start_2,voiceovers\zombie\dlc1\Player3\special_start_02.wav,,,,1,1,75,1700,2,reject,1,reject,voice,,curve2,0.8,2100,,curve2,1,1,,3d,streamed,,,master,,,,,,0,,,,50,500,0.9,0.5,,,,,,10,25,0.25,1,,
plr_3_nvox_start_3,voiceovers\zombie\dlc1\Player3\special_start_03.wav,,,,1,1,75,1700,2,reject,1,reject,voice,,curve2,0.8,2100,,curve2,1,1,,3d,streamed,,,master,,,,,,0,,,,50,500,0.9,0.5,,,,,,10,25,0.25,1,,
plr_3_nvox_start_4,voiceovers\zombie\dlc1\Player3\special_start_04.wav,yes,,1,1,1,75,1700,2,reject,1,reject,voice,,curve2,0.8,2100,,curve2,1,1,,3d,streamed,,,master,,,,,,0,,,,50,500,0.9,0.5,,,,,,10,25,0.25,1,,
plr_3_nvox_start_4,voiceovers\zombie\dlc1\Player3\special_start_04.wav,no,,2,0,0,75,1700,2,reject,1,reject,voice,,curve2,0.8,2100,,curve2,1,1,,3d,streamed,,,master,,,,,,0,,,,50,500,0.9,0.5,,,,,,10,25,0.25,1,,
plr_3_nvox_dmg_close_0,voiceovers\zombie\dlc1\Player3\feedback_dmg_close_00.wav,,,,1,1,75,1700,2,reject,1,reject,voice,,curve2,0.8,2100,,curve2,1,1,,3d,streamed,,,master,,,,,,0,,,,50,500,0.9,0.5,,,,,,10,25,0.25,1,,
plr_3_nvox_dmg_close_1,voiceovers\zombie\dlc1\Player3\feedback_dmg_close_01.wav,yes,,1,1,1,75,1700,2,reject,1,reject,voice,,curve2,0.8,2100,,curve2,1,1,,3d,streamed,,,master,,,,,,0,,,,50,500,0.9,0.5,,,,,,10,25,0.25,1,,
plr_3_nvox_dmg_close_1,voiceovers\zombie\dlc1\Player3\feedback_dmg_close_01.wav,no,,2,0,0,75,1700,2,reject,1,reject,voice,,curve2,0.8,2100,,curve2,1,1,,3d,streamed,,,master,,,,,,0,,,,50,500,0.9,0.5,,,,,,10,25,0.25,1,,
plr_3_nvox_dmg_close_2,voiceovers\zombie\dlc1\Player3\feedback_dmg_close_02.wav,,,,1,1,75,1700,2,reject,1,reject,voice,,curve2,0.8,2100,,curve2,1,1,,3d,streamed,,,master,,,,,,0,,,,50,500,0.9,0.5,,,,,,10,25,0.25,1,,
plr_3_nvox_dmg_close_3,voiceovers\zombie\dlc1\Player3\feedback_dmg_close_03.wav,,,,1,1,75,1700,2,reject,1,reject,voice,,curve2,0.8,2100,,curve2,1,1,,3d,streamed,,,master,,,,,,0,,,,50,500,0.9,0.5,,,,,,10,25,0.25,1,,
plr_3_nvox_close_0,voiceovers\zombie\dlc1\Player3\feedback_close_00.wav,yes,,1,1,1,75,1700,2,reject,1,reject,voice,,curve2,0.8,2100,,curve2,1,1,,3d,streamed,,,master,,,,,,0,,,,50,500,0.9,0.5,,,,,,10,25,0.25,1,,
plr_3_nvox_close_0,voiceovers\zombie\dlc1\Player3\feedback_close_00.wav,no,,2,0,0,75,1700,2,reject,1,reject,voice,,curve2,0.8,2100,,curve2,1,1,,3d,streamed,,,master,,,,,,0,,,,50,500,0.9,0.5,,,,,,10,25,0.25,1,,
plr_3_nvox_close_1,voiceovers\zombie\dlc1\Player3\feedback_close_01.wav,,,,1,1,75,1700,2,reject,1,reject,voice,,curve2,0.8,2100,,curve2,1,1,,3d,streamed,,,master,,,,,,0,,,,50,500,0.9,0.5,,,,,,10,25,0.25,1,,
plr_3_nvox_close_2,voiceovers\zombie\dlc1\Player3\feedback_close_02.wav,,,,1,1,75,1700,2,reject,1,reject,voice,,curve2,0.8,2100,,curve2,1,1,,3d,streamed,,,master,,,,,,0,,,,50,500,0.9,0.5,,,,,,10,25,0.25,1,,
plr_3_nvox_close_3,voiceovers\zombie\dlc1\Player3\feedback_close_03.wav,,,,1,1,75,1700,2,reject,1,reject,voice,,curve2,0.8,2100,,curve2,1,1,,3d,streamed,,,master,,,,,,0,,,,50,500,0.9,0.5,,,,,,10,25,0.25,1,,
plr_3_nvox_close_4,voiceovers\zombie\dlc1\Player3\feedback_close_04.wav,,,,1,1,75,1700,2,reject,1,reject,voice,,curve2,0.8,2100,,curve2,1,1,,3d,streamed,,,master,,,,,,0,,,,50,500,0.9,0.5,,,,,,10,25,0.25,1,,
plr_3_nvox_close_5,voiceovers\zombie\dlc1\Player3\feedback_close_05.wav,,,,1,1,75,1700,2,reject,1,reject,voice,,curve2,0.8,2100,,curve2,1,1,,3d,streamed,,,master,,,,,,0,,,,50,500,0.9,0.5,,,,,,10,25,0.25,1,,
plr_3_nvox_kill_explo_0,voiceovers\zombie\dlc1\Player3\feedback_killstreak_00.wav,,,,1,1,75,1700,2,reject,1,reject,voice,,curve2,0.8,2100,,curve2,1,1,,3d,streamed,,,master,,,,,,0,,,,50,500,0.9,0.5,,,,,,10,25,0.25,1,,
plr_3_nvox_kill_explo_1,voiceovers\zombie\dlc1\Player3\feedback_killstreak_01.wav,,,,1,1,75,1700,2,reject,1,reject,voice,,curve2,0.8,2100,,curve2,1,1,,3d,streamed,,,master,,,,,,0,,,,50,500,0.9,0.5,,,,,,10,25,0.25,1,,
plr_3_nvox_kill_explo_2,voiceovers\zombie\dlc1\Player3\feedback_killstreak_04.wav,,,,1,1,75,1700,2,reject,1,reject,voice,,curve2,0.8,2100,,curve2,1,1,,3d,streamed,,,master,,,,,,0,,,,50,500,0.9,0.5,,,,,,10,25,0.25,1,,
plr_3_nvox_kill_explo_3,voiceovers\zombie\dlc1\Player3\feedback_killstreak_08.wav,,,,1,1,75,1700,2,reject,1,reject,voice,,curve2,0.8,2100,,curve2,1,1,,3d,streamed,,,master,,,,,,0,,,,50,500,0.9,0.5,,,,,,10,25,0.25,1,,
plr_3_nvox_kill_explo_4,voiceovers\zombie\dlc1\Player3\feedback_killstreak_06.wav,,,,1,1,75,1700,2,reject,1,reject,voice,,curve2,0.8,2100,,curve2,1,1,,3d,streamed,,,master,,,,,,0,,,,50,500,0.9,0.5,,,,,,10,25,0.25,1,,
plr_3_vox_gen_pain_0,voiceovers\zombie\dlc1\Player3\gen_pain_00.wav,,,,1,1,75,1700,2,reject,1,reject,voice,,curve2,0.8,2100,,curve2,1,1,,3d,streamed,,,master,,,,,,0,,,,50,500,0.9,0.5,,,,,,10,25,0.25,1,,
plr_3_vox_gen_pain_1,voiceovers\zombie\dlc1\Player3\gen_pain_01.wav,,,,1,1,75,1700,2,reject,1,reject,voice,,curve2,0.8,2100,,curve2,1,1,,3d,streamed,,,master,,,,,,0,,,,50,500,0.9,0.5,,,,,,10,25,0.25,1,,
plr_3_vox_gen_pain_2,voiceovers\zombie\dlc1\Player3\gen_pain_02.wav,,,,1,1,75,1700,2,reject,1,reject,voice,,curve2,0.8,2100,,curve2,1,1,,3d,streamed,,,master,,,,,,0,,,,50,500,0.9,0.5,,,,,,10,25,0.25,1,,
plr_3_vox_gen_pain_3,voiceovers\zombie\dlc1\Player3\gen_pain_03.wav,,,,1,1,75,1700,2,reject,1,reject,voice,,curve2,0.8,2100,,curve2,1,1,,3d,streamed,,,master,,,,,,0,,,,50,500,0.9,0.5,,,,,,10,25,0.25,1,,
plr_3_vox_gen_pain_4,voiceovers\zombie\dlc1\Player3\gen_pain_04.wav,,,,1,1,75,1700,2,reject,1,reject,voice,,curve2,0.8,2100,,curve2,1,1,,3d,streamed,,,master,,,,,,0,,,,50,500,0.9,0.5,,,,,,10,25,0.25,1,,
plr_3_nvox_ammo_deploy_0,voiceovers\zombie\dlc1\Player3\feedback_ammo_low_02.wav,,,,1,1,75,1700,2,reject,1,reject,voice,,curve2,0.8,2100,,curve2,1,1,,3d,streamed,,,master,,,,,,0,,,,50,500,0.9,0.5,,,,,,10,25,0.25,1,,
plr_3_nvox_ammo_deploy_1,voiceovers\zombie\dlc1\Player3\feedback_ammo_low_04.wav,,,,1,1,75,1700,2,reject,1,reject,voice,,curve2,0.8,2100,,curve2,1,1,,3d,streamed,,,master,,,,,,0,,,,50,500,0.9,0.5,,,,,,10,25,0.25,1,,
plr_3_nvox_mg_destroy_0,voiceovers\zombie\dlc1\Player3\special_box_move_00.wav,,,,1,1,75,1700,2,reject,1,reject,voice,,curve2,0.8,2100,,curve2,1,1,,3d,streamed,0.75,,master,,,,,,0,,,,50,500,0.9,0.5,,,,,,10,25,0.25,1,,
plr_3_nvox_mg_destroy_1,voiceovers\zombie\dlc1\Player3\weappick_crappy_01.wav,yes,,1,1,1,75,1700,2,reject,1,reject,voice,,curve2,0.8,2100,,curve2,1,1,,3d,streamed,0.75,,master,,,,,,0,,,,50,500,0.9,0.5,,,,,,10,25,0.25,1,,
plr_3_nvox_mg_destroy_1,voiceovers\zombie\dlc1\Player3\weappick_crappy_01.wav,no,,2,0,0,75,1700,2,reject,1,reject,voice,,curve2,0.8,2100,,curve2,1,1,,3d,streamed,0.75,,master,,,,,,0,,,,50,500,0.9,0.5,,,,,,10,25,0.25,1,,
plr_3_nvox_gen_pos_0,voiceovers\zombie\dlc1\Player3\feedback_killstreak_00.wav,,,,1,1,75,1700,2,reject,1,reject,voice,,curve2,0.8,2100,,curve2,1,1,,3d,streamed,0.5,,master,,,,,,600,,,,50,500,0.9,0.5,,,,,,10,25,0.25,1,,
plr_3_nvox_gen_pos_1,voiceovers\zombie\dlc1\Player3\feedback_killstreak_01.wav,,,,1,1,75,1700,2,reject,1,reject,voice,,curve2,0.8,2100,,curve2,1,1,,3d,streamed,0.5,,master,,,,,,600,,,,50,500,0.9,0.5,,,,,,10,25,0.25,1,,
plr_3_nvox_gen_pos_2,voiceovers\zombie\dlc1\Player3\feedback_killstreak_06.wav,,,,1,1,75,1700,2,reject,1,reject,voice,,curve2,0.8,2100,,curve2,1,1,,3d,streamed,0.5,,master,,,,,,600,,,,50,500,0.9,0.5,,,,,,10,25,0.25,1,,
plr_3_nvox_gen_pos_3,voiceovers\zombie\dlc1\Player3\feedback_kill_headd_04.wav,,,,1,1,75,1700,2,reject,1,reject,voice,,curve2,0.8,2100,,curve2,1,1,,3d,streamed,0.5,,master,,,,,,600,,,,50,500,0.9,0.5,,,,,,10,25,0.25,1,,
plr_3_nvox_gen_pos_4,voiceovers\zombie\dlc1\Player3\feedback_kill_headd_05.wav,,,,1,1,75,1700,2,reject,1,reject,voice,,curve2,0.8,2100,,curve2,1,1,,3d,streamed,0.5,,master,,,,,,600,,,,50,500,0.9,0.5,,,,,,10,25,0.25,1,,
plr_3_nvox_gen_power_0,voiceovers\zombie\dlc1\Player3\special_rare_power_00.wav,,,,1,1,75,1700,2,reject,1,reject,voice,,curve2,0.8,2100,,curve5,1,1,,3d,streamed,,,master,,,,,,0,,,,50,500,0.9,0.5,,,,,,25,50,0.25,1,,
plr_3_nvox_gen_over_0,voiceovers\zombie\dlc1\Player3\special_rare_over_00.wav,,,,1,1,75,1700,2,reject,1,reject,voice,,curve2,0.8,2100,,curve2,1,1,,3d,streamed,,,master,,,,,,0,,,,50,500,0.9,0.5,,,,,,25,50,0.25,1,,
plr_3_nvox_scripted_ohshit_00,voiceovers\zombie\dlc1\Player3\oh_shit_special_00.wav,,,,1,1,75,1700,2,reject,1,reject,voice,,curve2,0.8,2100,,curve5,1,1,,3d,streamed,,,master,,,,,,0,,,,50,500,0.9,0.5,,,,,,25,50,0.25,1,,
plr_3_nvox_scripted_ohshit_01,voiceovers\zombie\dlc1\Player3\oh_shit_special_01.wav,,,,1,1,75,1700,2,reject,1,reject,voice,,curve2,0.8,2100,,curve5,1,1,,3d,streamed,,,master,,,,,,0,,,,50,500,0.9,0.5,,,,,,25,50,0.25,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gear_deploy_plr,SFX/Character/mantle/char/gear_##,,,,1,1,,,,,,,full_vol,,,0.5,,,,,,,2d,,,,,,,,,,,,,,,,,,,,,,,25,100,0.25,1,,
gear_deploy,SFX/Character/mantle/char/gear_##,,,,0.9,0.9,50,1000,,,,,character,,,0.5,,,,0.95,1.05,,3d,,,,,,,,,,,,,,,,,,,,,,,5,70,0.4,1,,
mg_destroyed,SFX\Levels\zombie\couch_slam_##,,,,1,1,500,2000,,,,,full_vol,,,,4000,,curve2,0.9,1.1,,3d,,,,,,,,mg_explode,,,,,,,,,,,,,,,40,60,0.25,1,,yes
mg_explode,SFX\Destruction\Explosion_Impact_##,,,,0.75,0.75,500,2000,,,,,full_vol,,,,4000,,curve2,0.9,1.1,,3d,,,,,,,,,,,,,,,,,,,,,,,40,60,0.25,1,,yes
