name,platform,file,sequence,vol_min,vol_max,dist_min,dist_max,limit_count,limit_type,entity_limit_count,entity_limit_type,bus,volume_min_falloff_curve,volumefalloffcurve,reverb_send,dist_reverb_max,reverb_min_falloff_curve,reverb_falloff_curve,pitch_min,pitch_max,randomize_type,spatialized,type,probability,loop,masterslave,loadspec,subtitle,compression,secondaryaliasname,chainaliasname,startdelay,speakermap,lfe percentage,center percentage,envelop_min,envelop_max,envelop percentage,occlusion_level,occlusion_wet_dry,real_delay,distance_lpf,move_type,move_time,min_priority,max_priority,min_priority_threshold,max_priority_threshold,doppler,isbig
weap_g43_move_m_l_uber,,SFX/Weapon/uber/uber_m_left.wav,,0.95,1,200,6000,3,oldest,,,decay,,curve5,,,,,0.98,1.02,,3d,,,,,all_sp all_mp,,,weap_g43_move_m_r_uber,,75,,,,,,,,,,,left_shot,4,90,90,0.25,1,,
weap_g43_move_m_r_uber,,SFX/Weapon/uber/uber_m_right.wav,,0.9,1,200,6000,3,oldest,,,decay,,curve5,,,,,1,1,,3d,,,,,all_sp all_mp,,,weap_g43_fire,,100,,,,,,,,,,,right_shot,4,90,90,0.25,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#KAR98k UBER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
weap_kar98k_fire_ubershot_st,,SFX/Weapon/uber/uber_shot_st.wav,,0.87,0.94,,,,,,,rfl_1st,,,,,,,0.98,1.02,,2d,,,,0.75,all_sp all_mp,,,weap_kar98k_move_st_l_uber,,,wpn_all,,,,,,,,,,,,90,90,0.25,1,,
weap_kar98k_fire_ubershot_m,,SFX/Weapon/uber/uber_shot_m.wav,,0.8,0.9,250,2000,10,priority,2,oldest,rfl_3rd,,,,2000,,,0.95,1.05,variant,3d,,,,0.7,all_sp all_mp,,,weap_kar98k_move_m_l_uber,,,,,,,,,,,,,,,50,90,0.35,1,,
weap_kar98k_move_st_l_uber,,SFX/Weapon/uber/uber_m_left.wav,,0.95,1,200,6000,3,oldest,,,decay,,curve5,,,,,0.98,1.02,,3d,,,,,all_sp all_mp,,,weap_kar98k_move_st_r_uber,,75,,,,,,,,,,,left_shot,4,90,90,0.25,1,,
weap_kar98k_move_st_r_uber,,SFX/Weapon/uber/uber_m_right.wav,,0.9,1,200,6000,3,oldest,,,decay,,curve5,,,,,1,1,,3d,,,,,all_sp all_mp,,,weap_kar98k_fire_plr,,100,,,,,,,,,,,right_shot,4,90,90,0.25,1,,
weap_kar98k_move_m_l_uber,,SFX/Weapon/uber/uber_m_left.wav,,0.95,1,200,6000,3,oldest,,,decay,,curve5,,,,,0.98,1.02,,3d,,,,,all_sp all_mp,,,weap_kar98k_move_m_r_uber,,75,,,,,,,,,,,left_shot,4,90,90,0.25,1,,
weap_kar98k_move_m_r_uber,,SFX/Weapon/uber/uber_m_right.wav,,0.9,1,200,6000,3,oldest,,,decay,,curve5,,,,,1,1,,3d,,,,,all_sp all_mp,,,weap_kar98k_fire,,100,,,,,,,,,,,right_shot,4,90,90,0.25,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#KAR98k Sniper UBER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
weap_kar98ksnp_fire_ubershot_st,,SFX/Weapon/uber/uber_shot_st.wav,,0.87,0.94,,,,,,,rfl_1st,,,,,,,0.98,1.02,,2d,,,,0.75,all_sp all_mp,,,weap_kar98ksnp_move_st_l_uber,,,wpn_all,,,,,,,,,,,,90,90,0.25,1,,
weap_kar98ksnp_fire_ubershot_m,,SFX/Weapon/uber/uber_shot_m.wav,,0.8,0.9,500,4000,10,priority,2,oldest,rfl_3rd,,curve4,,,,,0.95,1.05,pitch,3d,,,,0.7,all_sp all_mp,,,weap_kar98ksnp_move_m_l_uber,,,,,,,,,,,,,,,50,90,0.35,1,,
weap_kar98ksnp_move_st_l_uber,,SFX/Weapon/uber/uber_m_left.wav,,0.95,1,200,6000,3,oldest,,,decay,,curve5,,,,,0.98,1.02,,3d,,,,,all_sp all_mp,,,weap_kar98ksnp_move_st_r_uber,,75,,,,,,,,,,,left_shot,4,90,90,0.25,1,,
weap_kar98ksnp_move_st_r_uber,,SFX/Weapon/uber/uber_m_right.wav,,0.9,1,200,6000,3,oldest,,,decay,,curve5,,,,,1,1,,3d,,,,,all_sp all_mp,,,weap_kar98k_fire_plr_snp,,100,,,,,,,,,,,right_shot,4,90,90,0.25,1,,
weap_kar98ksnp_move_m_l_uber,,SFX/Weapon/uber/uber_m_left.wav,,0.95,1,200,6000,3,oldest,,,decay,,curve5,,,,,0.98,1.02,,3d,,,,,all_sp all_mp,,,weap_kar98ksnp_move_m_r_uber,,75,,,,,,,,,,,left_shot,4,90,90,0.25,1,,
weap_kar98ksnp_move_m_r_uber,,SFX/Weapon/uber/uber_m_right.wav,,0.9,1,200,6000,3,oldest,,,decay,,curve5,,,,,1,1,,3d,,,,,all_sp all_mp,,,weap_kar98k_fire_snp,,100,,,,,,,,,,,right_shot,4,90,90,0.25,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Arisaka UBER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
weap_arisaka_fire_ubershot_st,,SFX/Weapon/uber/uber_shot_st.wav,,1,1,,,,,,,rfl_1st,,curve3,,,,,0.98,1.04,,2d,,,,,all_sp all_mp,,,weap_arisaka_move_st_l_uber,,,wpn_all,,,,,,,,,,,,90,90,0.25,1,,
weap_arisaka_fire_ubershot_m,,SFX/Weapon/uber/uber_shot_m.wav,,0.9,0.95,500,2000,10,priority,2,oldest,rfl_3rd,,,,2000,,,0.95,1.05,pitch,3d,,,,,all_sp all_mp,,,weap_arisaka_move_m_l_uber,,,,,,,,,,,,,,,50,90,0.35,1,,
weap_arisaka_move_st_l_uber,,SFX/Weapon/uber/uber_m_left.wav,,0.95,1,200,6000,3,oldest,,,decay,,curve5,,,,,0.98,1.02,,3d,,,,,all_sp all_mp,,,weap_arisaka_move_st_r_uber,,75,,,,,,,,,,,left_shot,4,90,90,0.25,1,,
weap_arisaka_move_st_r_uber,,SFX/Weapon/uber/uber_m_right.wav,,0.9,1,200,6000,3,oldest,,,decay,,curve5,,,,,1,1,,3d,,,,,all_sp all_mp,,,weap_arisaka_fire_plr,,100,,,,,,,,,,,right_shot,4,90,90,0.25,1,,
weap_arisaka_move_m_l_uber,,SFX/Weapon/uber/uber_m_left.wav,,0.95,1,200,6000,3,oldest,,,decay,,curve5,,,,,0.98,1.02,,3d,,,,,all_sp all_mp,,,weap_arisaka_move_m_r_uber,,75,,,,,,,,,,,left_shot,4,90,90,0.25,1,,
weap_arisaka_move_m_r_uber,,SFX/Weapon/uber/uber_m_right.wav,,0.9,1,200,6000,3,oldest,,,decay,,curve5,,,,,1,1,,3d,,,,,all_sp all_mp,,,weap_arisaka_fire,,100,,,,,,,,,,,right_shot,4,90,90,0.25,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Arisaka Sniper UBER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
weap_arisakasnp_fire_ubershot_st,,SFX/Weapon/uber/uber_shot_st.wav,,1,1,,,,,,,rfl_1st,,curve3,,,,,0.98,1.04,,2d,,,,0.75,all_sp all_mp,,,weap_arisakasnp_move_st_l_uber,,,wpn_all,,,,,,,,,,,,90,90,0.25,1,,
weap_arisakasnp_fire_ubershot_m,,SFX/Weapon/uber/uber_shot_m.wav,,0.8,0.9,1000,5000,10,priority,2,oldest,rfl_3rd,,curve4,,,,,0.95,1.05,pitch,3d,,,,0.7,all_sp all_mp,,,weap_arisakasnp_move_m_l_uber,,,,,,,,,0.2,,,,,,50,90,0.35,1,,
weap_arisakasnp_move_st_l_uber,,SFX/Weapon/uber/uber_m_left.wav,,0.95,1,200,6000,3,oldest,,,decay,,curve5,,,,,0.98,1.02,,3d,,,,,all_sp all_mp,,,weap_arisakasnp_move_st_r_uber,,75,,,,,,,,,,,left_shot,4,90,90,0.25,1,,
weap_arisakasnp_move_st_r_uber,,SFX/Weapon/uber/uber_m_right.wav,,0.9,1,200,6000,3,oldest,,,decay,,curve5,,,,,1,1,,3d,,,,,all_sp all_mp,,,weap_arisaka_fire_plr_snp,,100,,,,,,,,,,,right_shot,4,90,90,0.25,1,,
weap_arisakasnp_move_m_l_uber,,SFX/Weapon/uber/uber_m_left.wav,,0.95,1,200,6000,3,oldest,,,decay,,curve5,,,,,0.98,1.02,,3d,,,,,all_sp all_mp,,,weap_arisakasnp_move_m_r_uber,,75,,,,,,,,,,,left_shot,4,90,90,0.25,1,,
weap_arisakasnp_move_m_r_uber,,SFX/Weapon/uber/uber_m_right.wav,,0.9,1,200,6000,3,oldest,,,decay,,curve5,,,,,1,1,,3d,,,,,all_sp all_mp,,,weap_arisaka_fire_snp,,100,,,,,,,,,,,right_shot,4,90,90,0.25,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Mosin UBER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
weap_mosinnagant_fire_ubershot_st,,SFX/Weapon/uber/uber_shot_st.wav,,1,1,,,,,,,rfl_1st,,curve3,,,,,1,1,,2d,,,,0.75,all_sp all_mp,,,weap_mosinnagant_move_st_l_uber,,,wpn_all,0.5,,,,,,,,,,,90,90,0.25,1,,
weap_mosinnagant_fire_ubershot_m,,SFX/Weapon/uber/uber_shot_m.wav,,0.8,0.9,250,2000,10,priority,2,oldest,rfl_3rd,,,,2000,,,0.95,1.05,variant,3d,,,,0.7,all_sp all_mp,,,weap_mosinnagant_move_m_l_uber,,,,,,,,,,,,,,,50,90,0.35,1,,
weap_mosinnagant_move_st_l_uber,,SFX/Weapon/uber/uber_m_left.wav,,0.95,1,200,6000,3,oldest,,,decay,,curve5,,,,,0.98,1.02,,3d,,,,,all_sp all_mp,,,weap_mosinnagant_move_st_r_uber,,75,,,,,,,,,,,left_shot,4,90,90,0.25,1,,
weap_mosinnagant_move_st_r_uber,,SFX/Weapon/uber/uber_m_right.wav,,0.9,1,200,6000,3,oldest,,,decay,,curve5,,,,,1,1,,3d,,,,,all_sp all_mp,,,weap_mosinnagant_fire_plr,,100,,,,,,,,,,,right_shot,4,90,90,0.25,1,,
weap_mosinnagant_move_m_l_uber,,SFX/Weapon/uber/uber_m_left.wav,,0.95,1,200,6000,3,oldest,,,decay,,curve5,,,,,0.98,1.02,,3d,,,,,all_sp all_mp,,,weap_mosinnagant_move_m_r_uber,,75,,,,,,,,,,,left_shot,4,90,90,0.25,1,,
weap_mosinnagant_move_m_r_uber,,SFX/Weapon/uber/uber_m_right.wav,,0.9,1,200,6000,3,oldest,,,decay,,curve5,,,,,1,1,,3d,,,,,all_sp all_mp,,,weap_mosinnagant_fire,,100,,,,,,,,,,,right_shot,4,90,90,0.25,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Mosin Sniper UBER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
weap_mosinnagantsnp_fire_ubershot_st,,SFX/Weapon/uber/uber_shot_st.wav,,0.7,0.9,,,,,,,rfl_1st,,curve3,,,,,1,1,,2d,,,,,all_sp all_mp,,,weap_mosinnagantsnp_move_st_l_uber,,,wpn_all,,0.5,,,,,,,,,,90,90,0.25,1,,
weap_mosinnagantsnp_fire_ubershot_m,,SFX/Weapon/uber/uber_shot_m.wav,,0.8,0.9,500,4000,10,priority,2,oldest,rfl_3rd,,curve4,,,,,0.95,1.05,pitch,3d,,,,,all_sp all_mp,,,weap_mosinnagantsnp_move_m_l_uber,,,,,,,,,,,,,,,50,90,0.35,1,,
weap_mosinnagantsnp_move_st_l_uber,,SFX/Weapon/uber/uber_m_left.wav,,0.95,1,200,6000,3,oldest,,,decay,,curve5,,,,,0.98,1.02,,3d,,,,,all_sp all_mp,,,weap_mosinnagantsnp_move_st_r_uber,,75,,,,,,,,,,,left_shot,4,90,90,0.25,1,,
weap_mosinnagantsnp_move_st_r_uber,,SFX/Weapon/uber/uber_m_right.wav,,0.9,1,200,6000,3,oldest,,,decay,,curve5,,,,,1,1,,3d,,,,,all_sp all_mp,,,weap_mosinnagant_fire_plr_snp,,100,,,,,,,,,,,right_shot,4,90,90,0.25,1,,
weap_mosinnagantsnp_move_m_l_uber,,SFX/Weapon/uber/uber_m_left.wav,,0.95,1,200,6000,3,oldest,,,decay,,curve5,,,,,0.98,1.02,,3d,,,,,all_sp all_mp,,,weap_mosinnagantsnp_move_m_r_uber,,75,,,,,,,,,,,left_shot,4,90,90,0.25,1,,
weap_mosinnagantsnp_move_m_r_uber,,SFX/Weapon/uber/uber_m_right.wav,,0.9,1,200,6000,3,oldest,,,decay,,curve5,,,,,1,1,,3d,,,,,all_sp all_mp,,,weap_mosinnagant_fire_snp,,100,,,,,,,,,,,right_shot,4,90,90,0.25,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Carbine UBER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
weap_carbine_fire_ubershot_st,,SFX/Weapon/uber/uber_shot_st.wav,,0.85,0.95,,,,,,,rfl_1st,,curve3,,,,,0.98,1.02,,2d,,,,,all_sp all_mp,,,weap_carbine_move_st_l_uber,,,wpn_all,0.5,,,,,,,,,,,90,90,0.25,1,,
weap_carbine_fire_ubershot_m,,SFX/Weapon/uber/uber_shot_m.wav,,0.8,0.9,250,2000,10,priority,2,oldest,rfl_3rd,,curve2,,2000,,curve4,0.95,1.05,pitch,3d,,,,,all_sp all_mp,,,weap_carbine_move_m_l_uber,,,,,,,,,,,,,,,50,90,0.35,1,,
weap_carbine_move_st_l_uber,,SFX/Weapon/uber/uber_m_left.wav,,0.95,1,200,6000,3,oldest,,,decay,,curve5,,,,,0.98,1.02,,3d,,,,,all_sp all_mp,,,weap_carbine_move_st_r_uber,,75,,,,,,,,,,,left_shot,4,90,90,0.25,1,,
weap_carbine_move_st_r_uber,,SFX/Weapon/uber/uber_m_right.wav,,0.9,1,200,6000,3,oldest,,,decay,,curve5,,,,,1,1,,3d,,,,,all_sp all_mp,,,weap_carbine_fire_plr,,100,,,,,,,,,,,right_shot,4,90,90,0.25,1,,
weap_carbine_move_m_l_uber,,SFX/Weapon/uber/uber_m_left.wav,,0.95,1,200,6000,3,oldest,,,decay,,curve5,,,,,0.98,1.02,,3d,,,,,all_sp all_mp,,,weap_carbine_move_m_r_uber,,75,,,,,,,,,,,left_shot,4,90,90,0.25,1,,
weap_carbine_move_m_r_uber,,SFX/Weapon/uber/uber_m_right.wav,,0.9,1,200,6000,3,oldest,,,decay,,curve5,,,,,1,1,,3d,,,,,all_sp all_mp,,,weap_carbine_fire,,100,,,,,,,,,,,right_shot,4,90,90,0.25,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#M1Garand UBER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
weap_m1garand_fire_ubershot_st,,SFX/Weapon/uber/uber_shot_st.wav,,1,1,,,1,oldest,,,rfl_1st,,curve3,,,,,0.98,1.04,,2d,,,,0.75,all_sp all_mp,,,weap_m1garand_move_st_l_uber,,50,wpn_all,0.5,0.5,,,,,,,,,,90,90,0.25,1,,
weap_m1garand_firelast_ubershot_st,,SFX/Weapon/uber/uber_shot_st.wav,,1,1,,,1,oldest,,,rfl_1st,,curve3,,,,,0.9,0.95,,2d,,,,0.75,all_sp all_mp,,,weap_m1garand_movelast_st_l_uber,,,wpn_all,,,,,,,,,,,,90,90,0.25,1,,
weap_m1garand_fire_ubershot_m,,SFX/Weapon/uber/uber_shot_m.wav,,0.9,1,250,2000,10,priority,2,oldest,rfl_3rd,,,,2000,,,0.95,1.05,pitch,3d,,,,0.7,all_sp all_mp,,,weap_m1garand_move_m_l_uber,,,,,,,,,,,,,,,50,90,0.35,1,,
weap_m1garand_firelast_ubershot_m,,SFX/Weapon/uber/uber_shot_m.wav,,0.9,1,250,2000,10,priority,2,oldest,rfl_3rd,,,,2000,,,0.95,1.05,pitch,3d,,,,0.7,all_sp all_mp,,,weap_m1garand_movelast_m_l_uber,,,,,,,,,,,,,,,50,90,0.35,1,,
weap_m1garand_move_st_l_uber,,SFX/Weapon/uber/uber_m_left.wav,,0.95,1,200,6000,3,oldest,,,decay,,curve5,,,,,0.98,1.02,,3d,,,,,all_sp all_mp,,,weap_m1garand_move_st_r_uber,,75,,,,,,,,,,,left_shot,4,90,90,0.25,1,,
weap_m1garand_move_st_r_uber,,SFX/Weapon/uber/uber_m_right.wav,,0.9,1,200,6000,3,oldest,,,decay,,curve5,,,,,1,1,,3d,,,,,all_sp all_mp,,,weap_m1garand_fire_plr,,100,,,,,,,,,,,right_shot,4,90,90,0.25,1,,
weap_m1garand_move_m_l_uber,,SFX/Weapon/uber/uber_m_left.wav,,0.95,1,200,6000,3,oldest,,,decay,,curve5,,,,,0.98,1.02,,3d,,,,,all_sp all_mp,,,weap_m1garand_move_m_r_uber,,75,,,,,,,,,,,left_shot,4,90,90,0.25,1,,
weap_m1garand_move_m_r_uber,,SFX/Weapon/uber/uber_m_right.wav,,0.9,1,200,6000,3,oldest,,,decay,,curve5,,,,,1,1,,3d,,,,,all_sp all_mp,,,weap_m1garand_fire,,100,,,,,,,,,,,right_shot,4,90,90,0.25,1,,
weap_m1garand_movelast_st_l_uber,,SFX/Weapon/uber/uber_m_left.wav,,0.95,1,200,6000,3,oldest,,,decay,,curve5,,,,,0.98,1.02,,3d,,,,,all_sp all_mp,,,weap_m1garand_movelast_st_r_uber,,75,,,,,,,,,,,left_shot,4,90,90,0.25,1,,
weap_m1garand_movelast_st_r_uber,,SFX/Weapon/uber/uber_m_right.wav,,0.9,1,200,6000,3,oldest,,,decay,,curve5,,,,,1,1,,3d,,,,,all_sp all_mp,,,weap_m1garand_lastshot_plr,,100,,,,,,,,,,,right_shot,4,90,90,0.25,1,,
weap_m1garand_movelast_m_l_uber,,SFX/Weapon/uber/uber_m_left.wav,,0.95,1,200,6000,3,oldest,,,decay,,curve5,,,,,0.98,1.02,,3d,,,,,all_sp all_mp,,,weap_m1garand_movelast_m_r_uber,,75,,,,,,,,,,,left_shot,4,90,90,0.25,1,,
weap_m1garand_movelast_m_r_uber,,SFX/Weapon/uber/uber_m_right.wav,,0.9,1,200,6000,3,oldest,,,decay,,curve5,,,,,1,1,,3d,,,,,all_sp all_mp,,,weap_m1garand_lastshot,,100,,,,,,,,,,,right_shot,4,90,90,0.25,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Springfield UBER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
weap_springfield_fire_ubershot_st,,SFX/Weapon/uber/uber_shot_st.wav,,1,1,,,,,,,rfl_1st,,curve3,,,,,0.98,1.04,,2d,,,,,all_sp all_mp,,,weap_springfield_move_st_l_uber,,20,wpn_all,,,,,,,,,,,,90,90,0.25,1,,
weap_springfield_fire_ubershot_m,,SFX/Weapon/uber/uber_shot_m.wav,,0.9,1,250,2000,10,priority,2,oldest,rfl_3rd,,,,2000,,,0.95,1.05,pitch,3d,,,,0.7,all_sp all_mp,,,weap_springfield_move_m_l_uber,,,,,,,,,,,,,,,50,90,0.35,1,,
weap_springfield_move_st_l_uber,,SFX/Weapon/uber/uber_m_left.wav,,0.95,1,200,6000,3,oldest,,,decay,,curve5,,,,,0.98,1.02,,3d,,,,,all_sp all_mp,,,weap_springfield_move_st_r_uber,,75,,,,,,,,,,,left_shot,4,90,90,0.25,1,,
weap_springfield_move_st_r_uber,,SFX/Weapon/uber/uber_m_right.wav,,0.9,1,200,6000,3,oldest,,,decay,,curve5,,,,,1,1,,3d,,,,,all_sp all_mp,,,weap_springfield_fire_plr,,100,,,,,,,,,,,right_shot,4,90,90,0.25,1,,
weap_springfield_move_m_l_uber,,SFX/Weapon/uber/uber_m_left.wav,,0.95,1,200,6000,3,oldest,,,decay,,curve5,,,,,0.98,1.02,,3d,,,,,all_sp all_mp,,,weap_springfield_move_m_r_uber,,75,,,,,,,,,,,left_shot,4,90,90,0.25,1,,
weap_springfield_move_m_r_uber,,SFX/Weapon/uber/uber_m_right.wav,,0.9,1,200,6000,3,oldest,,,decay,,curve5,,,,,1,1,,3d,,,,,all_sp all_mp,,,weap_springfield_fire,,100,,,,,,,,,,,right_shot,4,90,90,0.25,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Springfield Sniper UBER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
weap_springfieldsnp_fire_ubershot_st,,SFX/Weapon/uber/uber_shot_st.wav,,1,1,,,,,,,rfl_1st,,curve3,,,,,0.98,1.04,,2d,,,,,all_sp all_mp,,,weap_springfieldsnp_move_st_l_uber,,95,wpn_all,0.25,0.5,,,,,,,,,,90,90,0.25,1,,
weap_springfieldsnp_fire_ubershot_m,,SFX/Weapon/uber/uber_shot_m.wav,,0.9,1,500,1300,10,priority,2,oldest,rfl_3rd,,,,,,,0.95,1.05,pitch,3d,,,,0.7,all_sp all_mp,,,weap_springfieldsnp_move_m_l_uber,,,,,,,,,,,,,,,50,90,0.35,1,,
weap_springfieldsnp_move_st_l_uber,,SFX/Weapon/uber/uber_m_left.wav,,0.95,1,200,6000,3,oldest,,,decay,,curve5,,,,,0.98,1.02,,3d,,,,,all_sp all_mp,,,weap_springfieldsnp_move_st_r_uber,,75,,,,,,,,,,,left_shot,4,90,90,0.25,1,,
weap_springfieldsnp_move_st_r_uber,,SFX/Weapon/uber/uber_m_right.wav,,0.9,1,200,6000,3,oldest,,,decay,,curve5,,,,,1,1,,3d,,,,,all_sp all_mp,,,weap_springfield_fire_plr_snp,,100,,,,,,,,,,,right_shot,4,90,90,0.25,1,,
weap_springfieldsnp_move_m_l_uber,,SFX/Weapon/uber/uber_m_left.wav,,0.95,1,200,6000,3,oldest,,,decay,,curve5,,,,,0.98,1.02,,3d,,,,,all_sp all_mp,,,weap_springfieldsnp_move_m_r_uber,,75,,,,,,,,,,,left_shot,4,90,90,0.25,1,,
weap_springfieldsnp_move_m_r_uber,,SFX/Weapon/uber/uber_m_right.wav,,0.9,1,200,6000,3,oldest,,,decay,,curve5,,,,,1,1,,3d,,,,,all_sp all_mp,,,weap_springfield_fire_snp,,100,,,,,,,,,,,right_shot,4,90,90,0.25,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#MP44 UBER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
weap_mp44_fire_ubershot_st,,SFX/Weapon/uber/uber_shot_st.wav,,0.9,1,,,1,oldest,,,smg_1st,,,,,,,,,,2d,,,,0.75,all_sp all_mp,,,weap_mp44_move_st_l_uber,,,wpn_all,,,,,,,,,,,,90,90,0.25,1,,
weap_mp44_fire_ubershot_m,,SFX/Weapon/uber/uber_shot_m.wav,,0.9,1,250,2000,10,priority,2,oldest,smg_3rd,,,,2000,,,0.98,1.02,,3d,,,,0.7,all_sp all_mp,,,weap_mp44_move_m_l_uber,,,,,,,,,,,,,,,50,90,0.35,1,,
weap_mp44_move_st_l_uber,,SFX/Weapon/uber/uber_m_left.wav,,0.95,1,200,6000,3,oldest,,,decay,,curve5,,,,,0.98,1.02,,3d,,,,,all_sp all_mp,,,weap_mp44_move_st_r_uber,,75,,,,,,,,,,,left_shot,4,90,90,0.25,1,,
weap_mp44_move_st_r_uber,,SFX/Weapon/uber/uber_m_right.wav,,0.9,1,200,6000,3,oldest,,,decay,,curve5,,,,,1,1,,3d,,,,,all_sp all_mp,,,weap_mp44_fire_plr,,100,,,,,,,,,,,right_shot,4,90,90,0.25,1,,
weap_mp44_move_m_l_uber,,SFX/Weapon/uber/uber_m_left.wav,,0.95,1,200,6000,3,oldest,,,decay,,curve5,,,,,0.98,1.02,,3d,,,,,all_sp all_mp,,,weap_mp44_move_m_r_uber,,75,,,,,,,,,,,left_shot,4,90,90,0.25,1,,
weap_mp44_move_m_r_uber,,SFX/Weapon/uber/uber_m_right.wav,,0.9,1,200,6000,3,oldest,,,decay,,curve5,,,,,1,1,,3d,,,,,all_sp all_mp,,,weap_mp44_fire,,100,,,,,,,,,,,right_shot,4,90,90,0.25,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#SVT40 UBER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
weap_svt40_fire_ubershot_st,,SFX/Weapon/uber/uber_shot_st.wav,,0.8,0.8,,,2,oldest,,,rfl_1st,,,,,,,,,,2d,,,,0.75,all_sp all_mp,,,weap_svt40_move_st_l_uber,,,wpn_fnt,,,,,,,,,,,,90,90,0.25,1,,
weap_svt40_fire_ubershot_m,,SFX/Weapon/uber/uber_shot_m.wav,,0.9,1,250,2000,10,priority,2,oldest,rfl_3rd,,,,2000,,,0.98,1.02,,3d,,,,0.7,all_sp all_mp,,,weap_svt40_move_m_l_uber,,,,,,,,,,,,,,,50,90,0.35,1,,
weap_svt40_move_st_l_uber,,SFX/Weapon/uber/uber_m_left.wav,,0.95,1,200,6000,3,oldest,,,decay,,curve5,,,,,0.98,1.02,,3d,,,,,all_sp all_mp,,,weap_svt40_move_st_r_uber,,75,,,,,,,,,,,left_shot,4,90,90,0.25,1,,
weap_svt40_move_st_r_uber,,SFX/Weapon/uber/uber_m_right.wav,,0.9,1,200,6000,3,oldest,,,decay,,curve5,,,,,1,1,,3d,,,,,all_sp all_mp,,,weap_svt40_fire_plr,,100,,,,,,,,,,,right_shot,4,90,90,0.25,1,,
weap_svt40_move_m_l_uber,,SFX/Weapon/uber/uber_m_left.wav,,0.95,1,200,6000,3,oldest,,,decay,,curve5,,,,,0.98,1.02,,3d,,,,,all_sp all_mp,,,weap_svt40_move_m_r_uber,,75,,,,,,,,,,,left_shot,4,90,90,0.25,1,,
weap_svt40_move_m_r_uber,,SFX/Weapon/uber/uber_m_right.wav,,0.9,1,200,6000,3,oldest,,,decay,,curve5,,,,,1,1,,3d,,,,,all_sp all_mp,,,weap_svt40_fire,,100,,,,,,,,,,,right_shot,4,90,90,0.25,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#PTRS UBER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
weap_ptrs_fire_ubershot_st,,SFX/Weapon/uber/uber_shot_st.wav,,1,1,,,,,,,rfl_1st,,curve3,,,,,0.98,1.04,,2d,,,,0.75,all_sp all_mp,,,weap_ptrs_move_st_l_uber,,,wpn_all,,,,,,,,,,,,90,90,0.25,1,,yes
weap_ptrs_fire_ubershot_m,,SFX/Weapon/uber/uber_shot_m.wav,,0.8,0.9,1000,5000,10,priority,2,oldest,rfl_3rd,,curve4,,10000,,,0.95,1.05,pitch,3d,,,,0.7,all_sp all_mp,,,weap_ptrs_move_m_l_uber,,,,,,,,,0.2,,,,,,50,90,0.35,1,,yes
